"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"1301","T26H2.9a","WBGene00003669","nhr-79",19207680,19211895,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1302","C25A6.1","WBGene00016081","-",5408523,5410132,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"1303","F49A5.9","WBGene00009860","clec-32",16860228,16861869,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1304","Y39B6A.34a","WBGene00012693","-",19001018,19001856,"-","-","-","-","-","-","-","Y","HCON_00135460-00001",5767058,5768049,"-","-"
"1305","W06G6.8","WBGene00005824","srw-77",16641849,16643658,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1306","F55B12.9","WBGene00006020","srx-129",13834251,13836629,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1307","F55B12.8","WBGene00005908","srx-17",13841146,13842481,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1308","C31B8.6a","WBGene00006111","str-46",2898436,2899967,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1309","F55B12.2","WBGene00010088","-",13815374,13816977,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1310","F55B12.5","WBGene00003812","nrf-5",13826959,13831072,"-","-","-","-","-","-","-","Y","HCON_00153560-00001",34982215,34993574,"-","-"
"1311","F55B12.4","WBGene00010089","hpo-31",13823052,13825222,"-","-","-","-","-","-","-","Y","HCON_00140340-00001",12795511,12803984,"-","-"
"1312","F55B12.7","WBGene00006019","srx-128",13837473,13838708,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1313","F55B12.6","WBGene00006210","str-165",13831113,13832977,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1314","C38C3.9","WBGene00016517","nhr-260",1509951,1511637,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1315","Y73C8C.6a","WBGene00006130","str-68",3106228,3107550,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1316","C38C3.5","WBGene00006794","unc-60",1475084,1492257,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1317","F36G9.13","WBGene00009489","-",15983294,15986676,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1318","C38C3.1","WBGene00005691","sru-28",1506295,1508096,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1319","F36G9.14","WBGene00009490","fbxa-99",15981685,15982854,"-","-","-","-","-","-","Y","Y","-",NA,NA,"-","-"
"1320","C38C3.2","WBGene00005690","sru-27",1499440,1500687,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1321","Y46H3D.7a","WBGene00021611","nhr-238",1628103,1629432,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1322","F44C8.9a","WBGene00018415","nhr-184",2212871,2214478,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1323","B0213.10","WBGene00015040","cyp-34A5",3955766,3957715,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1324","B0213.12","WBGene00015042","cyp-34A7",3961682,3963815,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1325","B0213.14","WBGene00015043","cyp-34A8",3964762,3967871,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1326","B0213.16","WBGene00015045","cyp-34A10",3970712,3973001,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1327","F13A7.7","WBGene00008725","-",16382076,16383829,"-","-","-","-","-","Y","-","Y","-",NA,NA,"-","-"
"1328","C49G7.13","WBGene00269425","-",4036111,4038072,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1329","C47A10.8","WBGene00005909","srx-18",17796200,17798889,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1330","K06B4.12","WBGene00006686","twk-34",15704960,15709592,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1331","C47A10.6","WBGene00008128","srab-12",17780271,17783642,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1332","C47A10.7","WBGene00005492","srh-288",17794909,17795755,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1333","F10A3.8","WBGene00006154","str-97",16153855,16155211,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1334","C47A10.1","WBGene00004003","pgp-9",17755888,17764751,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1335","C47A10.2","WBGene00005488","srh-283",17765348,17766807,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1336","C47A10.3","WBGene00005489","srh-284",17767549,17769621,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1337","ZK697.2a","WBGene00022805","nhr-256",1743771,1747981,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1338","K08D9.4a","WBGene00019525","-",3198546,3200423,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1339","F14H8.1a","WBGene00008832","obr-2",15011870,15014258,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1340","T10B5.10a","WBGene00020396","-",1852401,1856276,"Y","-","Y","-","-","-","-","-","HCON_00151780-00001",32183318,32195636,"-","-"
"1341","T05E12.7a","WBGene00005444","srh-237",17090362,17091704,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1342","K07C6.11a","WBGene00005959","srx-68",3912772,3914597,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1343","F43D2.3","WBGene00009652","-",14631891,14633106,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1344","F54B8.5","WBGene00000014","abf-3",15817410,15817846,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1345","Y19D10A.7a","WBGene00021222","irld-53",2348215,2350325,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1346","K06B4.2","WBGene00003642","nhr-52",15677582,15680074,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1347","F53E4.2","WBGene00206516","-",15654424,15655237,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1348","C01G10.5","WBGene00007232","-",15089076,15089538,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1349","F10D2.2a","WBGene00017329","ugt-39",7157142,7159196,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1350","C01G10.6","WBGene00007233","-",15087656,15088431,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1351","R09A1.5a","WBGene00019975","flp-34",1027894,1031652,"-","-","Y","-","-","-","-","-","HCON_00140260-00001",12701839,12715945,"-","-"
"1352","Y39B6A.2a","WBGene00012665","pph-5",19190540,19199272,"-","-","-","-","-","-","-","Y","HCON_00145970-00001",22894068,22902748,"-","-"
"1353","K06B4.1","WBGene00003641","nhr-51",15674026,15675620,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1354","R10D12.12","WBGene00011193","algn-13",13961236,13961977,"-","-","-","-","-","-","-","Y","HCON_00156997-00001",39843011,39844259,"Y","-"
"1355","K06B4.6","WBGene00010601","nhr-268",15690204,15691606,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1356","C15H11.13","WBGene00077576","-",14395070,14395749,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1357","C01G10.1","WBGene00007230","-",15099747,15104405,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1358","C02A12.1","WBGene00001781","gst-33",3467451,3468562,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1359","T01C3.7","WBGene00001423","fib-1",15000647,15002109,"-","-","-","-","-","-","-","Y","HCON_00142250-00001",16047523,16051017,"-","-"
"1360","C02A12.3","WBGene00015316","srbc-30",3478031,3480446,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1361","C02A12.2","WBGene00015315","srbc-29",3469445,3470882,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1362","C02A12.5","WBGene00015317","srbc-32",3485549,3486957,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1363","C02A12.4","WBGene00003096","lys-7",3481418,3482600,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1364","C02A12.6","WBGene00015318","srbc-36",3489228,3490535,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1365","C02A12.9","WBGene00044089","srbc-31",3476405,3477596,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1366","C02A12.8","WBGene00044088","oac-2",3471870,3475121,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1367","K06B4.5","WBGene00010600","nhr-196",15685726,15687715,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1368","Y59A8B.6","WBGene00013343","prp-6",18022479,18042353,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1369","T01C3.9","WBGene00011324","hrde-2",15005096,15006400,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1370","F20E11.15","WBGene00044100","srbc-27",17431203,17432501,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1371","F20E11.17","WBGene00050906","-",17468613,17469280,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1372","Y39B6A.23","WBGene00012682","asp-16",19039058,19042605,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1373","Y39B6A.22","WBGene00012681","asp-15",19043215,19044853,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1374","Y39B6A.20","WBGene00000214","asp-1",19045616,19050755,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1375","Y39B6A.27","WBGene00012686","-",19031742,19035255,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1376","Y39B6A.25","WBGene00012684","-",19026463,19031630,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1377","T06C12.11","WBGene00011518","-",15892996,15894160,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1378","C01G10.8","WBGene00007235","ahsa-1",15084059,15085382,"-","-","-","-","-","-","-","Y","HCON_00160130-00001",43665657,43670185,"-","-"
"1379","C01G10.9","WBGene00007236","-",15082530,15084147,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1380","R10D12.10","WBGene00011191","-",13956106,13958347,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1381","ZK218.5","WBGene00013939","-",17101132,17102017,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1382","T15B7.8b","WBGene00020520","-",6823676,6826872,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1383","T25E12.4f","WBGene00012019","dkf-2",16747559,16788441,"-","-","-","-","-","-","-","Y","HCON_00144520-00001",19915197,20003926,"-","-"
"1384","T06C12.8b","WBGene00011515","oac-42",15881994,15884839,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1385","F14H8.8","WBGene00077582","-",15029469,15030187,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1386","ZK228.13","WBGene00195061","-",18467944,18468197,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1387","C45H4.18a","WBGene00044087","-",2175542,2177503,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1388","C01G10.16","WBGene00007241","-",15092966,15094382,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1389","F23B12.4a","WBGene00009081","-",14441151,14445349,"-","-","-","-","-","-","-","Y","HCON_00142850-00001",16985915,16993513,"-","-"
"1390","E03D2.4a","WBGene00017107","srt-12",4240952,4242531,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1391","F10A3.6","WBGene00006155","str-99",16157335,16158491,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1392","T10C6.1","WBGene00006263","str-232",16014509,16015752,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1393","T10C6.5","WBGene00011687","cwc-15",16023351,16024196,"-","-","-","-","-","Y","Y","Y","HCON_00134620-00001",4813425,4815145,"-","-"
"1394","T10C6.7","WBGene00011689","-",16027445,16031713,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1395","K08B12.1","WBGene00019520","-",6259391,6260785,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1396","K08B12.2","WBGene00019521","dmd-7",6249172,6252458,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1397","K08B12.3","WBGene00019522","-",6235176,6237808,"-","-","-","Y","-","-","-","-","HCON_00162280-00001",46699921,46701588,"-","Y"
"1398","ZK1037.3","WBGene00014191","srt-22",15314668,15315927,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1399","ZK1037.1","WBGene00014190","irld-62",15311080,15312536,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1400","ZK1037.6","WBGene00014194","-",15325812,15327795,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1401","T03D3.5","WBGene00020183","-",2823806,2826835,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1402","T03D3.4","WBGene00005259","srh-36",2819581,2821668,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1403","F08H9.12","WBGene00023515","srz-97",14465095,14468246,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1404","T03D3.6","WBGene00005627","srj-45",2835411,2836601,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1405","T03D3.1","WBGene00020182","ugt-53",2849343,2852031,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1406","T03D3.3","WBGene00005749","srw-2",2830878,2832554,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1407","F16B3.2","WBGene00017502","-",1315105,1315524,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1408","Y17D7B.3","WBGene00012451","-",18784954,18786788,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1409","F49A5.4b","WBGene00009856","clec-24",16862012,16863890,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1410","F41B5.3a","WBGene00018261","cyp-33C5",2245004,2247029,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1411","F09F3.7","WBGene00006025","srx-134",13854878,13856476,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1412","K04F1.9a","WBGene00019388","-",1665221,1665950,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"1413","T26H5.10","WBGene00044783","-",15443330,15443808,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1414","F11D11.22","WBGene00271804","-",18762344,18763561,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1415","F11D11.21","WBGene00206492","-",18750163,18750691,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1416","Y6E2A.8","WBGene00012401","irld-57",15724810,15726710,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1417","C01G10.18","WBGene00077583","-",15088378,15088710,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1418","F09F3.6","WBGene00008628","ttr-21",13853834,13855260,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1419","C01G10.14","WBGene00007239","-",15105327,15105943,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1420","Y6E2A.1","WBGene00012397","-",15709578,15710501,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1421","Y6E2A.2","WBGene00006156","str-101",15710787,15711998,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1422","F53C11.1a","WBGene00009971","-",13775796,13777771,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1423","Y46H3A.6a","WBGene00001632","gly-7",1815851,1821323,"Y","-","Y","-","-","-","-","-","HCON_00142700-00001",16797132,16803975,"-","-"
"1424","F44G3.14","WBGene00044661","fbxa-143",16125794,16127501,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1425","Y39H10A.2b","WBGene00021479","oac-55",3761139,3766306,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1426","Y39H10A.1","WBGene00021478","-",3767204,3767808,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1427","Y40B10A.3a","WBGene00021488","srab-23",2033792,2035645,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1428","F10A3.3","WBGene00008633","fbxa-18",16143558,16144664,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1429","R08A2.9","WBGene00219318","-",14708258,14708639,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1430","R08A2.4","WBGene00011135","fbxa-147",14716499,14717425,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1431","R08A2.2","WBGene00011133","-",14714207,14715720,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1432","R08A2.3","WBGene00011134","ssp-33",14711313,14711736,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1433","T22F3.2a","WBGene00020695","-",3586639,3589015,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1434","R08A2.1","WBGene00011132","-",14718543,14719591,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1435","ZK697.11a","WBGene00005410","srh-199",1750001,1751549,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1436","D1086.12b","WBGene00044082","-",14101254,14102818,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1437","W06D12.5","WBGene00006685","twk-33",17710039,17714377,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1438","F40D4.9a","WBGene00009569","srz-66",17166028,17167557,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1439","T08G3.10","WBGene00005782","srw-35",16472513,16473470,"-","-","-","-","-","Y","-","Y","-",NA,NA,"-","-"
"1440","Y37H2A.14","WBGene00045416","-",18143716,18144720,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1441","C06H5.6a","WBGene00007394","-",17879819,17888968,"-","-","-","-","-","-","-","Y","HCON_00150450-00001",30181048,30196667,"-","-"
"1442","C55A1.4","WBGene00008322","-",15642639,15643491,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1443","Y57E12B.1","WBGene00021961","-",6948529,6948872,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1444","C14A6.5","WBGene00007569","-",18163437,18164858,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1445","D1086.4a","WBGene00001864","him-5",14090426,14092454,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1446","F47D2.7a","WBGene00018558","srt-20",4276034,4278691,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"1447","F09F3.2","WBGene00006022","srx-131",13845436,13846727,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1448","Y57E12B.3","WBGene00021963","lipl-6",6931475,6934312,"-","-","-","Y","-","-","-","-","HCON_00140760-00001",13643470,13652514,"-","-"
"1449","Y39B6A.47a","WBGene00012703","nhr-145",19087723,19092668,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1450","F44G3.5","WBGene00009707","srxa-16",16112992,16114337,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1451","F11D11.4","WBGene00008699","-",18761378,18761613,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1452","ZC376.8","WBGene00013879","-",14180247,14181540,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1453","ZK1037.4a","WBGene00014192","nhr-246",15316497,15318425,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1454","B0391.11a","WBGene00007166","fbxa-152",15600323,15602347,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1455","F44C8.8a","WBGene00003723","nhr-133",2210513,2212114,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"1456","F44G3.6","WBGene00004809","skr-3",16121084,16122649,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"1457","K11G9.4","WBGene00001210","egl-46",6679101,6681573,"-","-","-","Y","-","-","-","-","HCON_00150590-00002",30336432,30340285,"-","-"
"1458","K11G9.5","WBGene00019655","-",6685807,6688492,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1459","K11G9.6","WBGene00003473","mtl-1",6691264,6691863,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1460","Y102A5C.13","WBGene00013619","fbxa-112",16947158,16948111,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1461","Y102A5C.14","WBGene00013620","fbxa-111",16948659,16949674,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1462","K11G9.1","WBGene00019652","cest-34",6676799,6679109,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1463","K11G9.2","WBGene00019653","cest-31",6674267,6676426,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1464","K11G9.3","WBGene00019654","cest-28",6669823,6672036,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"1465","Y102A5C.18","WBGene00001161","efl-1",16958587,16965675,"-","-","-","-","-","-","-","Y","HCON_00132200-00001",1431482,1435396,"-","-"
"1466","Y102A5C.19","WBGene00013623","fbxa-90",16966814,16968586,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"1467","Y51A2D.21","WBGene00044210","-",18571829,18573026,"-","-","-","-","-","-","-","Y","HCON_00162380-00001",46817322,46819407,"-","Y"
"1468","F31F7.1a","WBGene00017964","-",6276439,6278160,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","Y"
"1469","F57G4.1","WBGene00010206","-",17623530,17624559,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1470","T07H8.3","WBGene00005950","srx-59",6971867,6973149,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","Y"
"1471","C53A3.4","WBGene00303231","-",5758224,5758838,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","Y"
"1472","T07H8.1","WBGene00005907","srx-16",6976347,6977387,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","Y"
"1473","C53A3.2","WBGene00016892","pgph-3",5762350,5763846,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","Y"
"1474","C53A3.3","WBGene00044543","-",5756493,5756657,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","Y"
"1475","R10E8.5","WBGene00011211","-",18254783,18257067,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"1476","C53A3.1","WBGene00016891","-",5758792,5760232,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","Y"
"1477","C36C5.3","WBGene00016472","srbc-6",3170138,3171408,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1478","C36C5.5","WBGene00016474","-",3157077,3157870,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1479","C36C5.7","WBGene00016476","srab-10",3143094,3144597,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1480","C36C5.6","WBGene00016475","srab-9",3139931,3141290,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1481","C36C5.8","WBGene00016477","srab-11",3145200,3147032,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1482","K09D9.6","WBGene00005230","srh-4",4010470,4011966,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1483","K09D9.7","WBGene00005233","srh-7",4008227,4009818,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1484","F08F3.9b","WBGene00017265","snpc-1.3",5437084,5439168,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","Y"
"1485","K09D9.2","WBGene00019565","cyp-35A3",4022609,4024479,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1486","K09D9.3","WBGene00019566","-",4019488,4020601,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"1487","F44E7.9","WBGene00018431","-",5791228,5792228,"-","-","-","-","Y","-","-","-","HCON_00157010-00001",39853646,39856432,"Y","-"
"1488","K09D9.1","WBGene00019564","-",4025047,4026212,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1489","ZK697.12","WBGene00005849","srw-102",1720227,1721973,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1490","F44E7.6","WBGene00018428","fbxa-183",5781317,5782787,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"1491","ZK697.10","WBGene00006205","str-160",1734869,1736767,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1492","F44E7.3","WBGene00018425","-",5771945,5772511,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"1493","F44E7.2","WBGene00018424","pgph-2",5765129,5771768,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"1494","K09D9.8","WBGene00005234","srh-8",4005567,4007517,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1495","K09D9.9","WBGene00019567","-",3992628,3994180,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1496","T02B5.4","WBGene00005104","srd-26",14161459,14163009,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1497","T02B5.2","WBGene00011363","ocam-1",14167228,14167729,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1498","H12D21.2a","WBGene00010378","-",14887685,14888477,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1499","D1086.18","WBGene00045405","-",14085889,14087186,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1500","F35F10.9a","WBGene00018058","srbc-1",3298885,3301998,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1501","H12D21.4","WBGene00010380","mpst-2",14891377,14893455,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1502","H12D21.5","WBGene00010381","-",14894000,14894854,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1503","H12D21.3","WBGene00010379","-",14885897,14886148,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1504","C54E10.10","WBGene00206523","-",18802903,18803360,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1505","Y6E2A.4","WBGene00012398","-",15712208,15716779,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1506","C14A6.3","WBGene00007567","-",18146377,18150259,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"1507","R09B5.11","WBGene00019979","-",1439179,1441867,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1508","B0213.8","WBGene00006141","str-82",3974661,3976264,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1509","R09B5.13","WBGene00044900","cnc-11",1442588,1442917,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"1510","B0213.5","WBGene00003768","nlp-30",3981980,3982741,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1511","B0213.4","WBGene00003767","nlp-29",3982357,3984849,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"1512","B0213.7","WBGene00006142","str-83",3977264,3978811,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
